Upfront_charges,Interest_rate_spread,credit_type,rate_of_interest,dtir1
6412.8,1.5877,3,3.99,38.0
0.0,0.1345,2,3.625,46.0
6825.0,0.4878,3,3.99,22.0
1861.0,0.4186,3,3.5,49.0
1150.0,1.4328,0,4.875,37.0
0.0,-0.198,3,3.5,36.0
295.0,0.1125,2,3.875,27.0
3875.0,1.2182,2,3.99,43.0
2596.45,0.4416556604868295,2,3.99,34.0
1343.0,1.2181,3,3.5,47.0
5424.06,0.2575,0,4.375,36.0
0.0,0.7538,3,3.5,32.0
6144.5,-0.0928,3,3.375,39.0
3565.0,0.53,3,3.99,40.0
14194.4,0.2694,3,3.99,38.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
1998.96,1.1953,3,4.5,40.0
0.0,0.292,0,4.5,53.0
591.65,-0.119,0,4.0,31.0
910.0,-0.1185,3,3.375,29.0
0.0,0.3894,2,3.99,36.0
935.0,0.296,0,3.99,43.0
2596.45,0.4416556604868295,0,3.99,35.0
5271.88,0.8898,0,4.5,43.0
2596.45,0.4416556604868295,2,3.99,26.0
19925.93,0.3548,2,4.5,37.0
0.0,1.2073,2,4.125,60.0
3612.56,0.4289,2,3.99,25.0
2596.45,0.4416556604868295,3,3.99,42.0
0.0,-0.173,0,3.625,37.73293242017198
0.0,0.417,0,4.625,36.0
2596.45,0.4416556604868295,2,3.99,23.0
0.0,-0.077,3,3.5,42.0
2596.45,0.4416556604868295,0,3.99,27.0
0.0,-0.1303,0,3.5,12.0
0.0,-0.1122,0,3.49,49.0
1250.0,0.6236,2,4.375,37.0
0.0,-0.133,0,3.625,27.0
5000.0,0.4998,0,3.875,47.0
2596.45,0.4416556604868295,2,3.99,44.0
2596.45,0.4416556604868295,0,3.99,24.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
0.0,0.292,3,4.5,36.0
9063.34,0.3374,3,3.875,34.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
6265.6,-0.4982,0,2.99,37.73293242017198
2596.45,0.4416556604868295,3,3.99,47.0
6711.88,0.3585,3,3.875,48.0
5980.0,0.6117,2,4.25,32.0
13275.0,0.1626,2,3.25,26.0
6060.0,0.5182,3,3.99,46.0
0.0,0.4523,3,4.99,35.0
2596.45,0.4416556604868295,3,3.99,25.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
3100.0,0.2499,3,3.875,32.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2596.45,0.4416556604868295,1,3.99,37.73293242017198
3758.25,0.7827,2,4.25,39.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
167.4,-0.1274,3,3.625,30.0
5456.0,0.2329,2,4.125,49.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2596.45,0.4416556604868295,3,3.99,33.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2596.45,0.4416556604868295,1,3.99,37.73293242017198
1030.33,0.0133,3,3.125,19.0
0.0,0.5,0,3.99,41.0
2085.0,0.524,2,4.5,20.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
71.9,-0.1713,3,3.625,35.0
0.0,0.1038,2,3.625,36.0
85.0,0.6477,3,3.875,44.0
1042.0,0.9444,3,4.99,36.0
2596.45,0.4416556604868295,0,3.99,40.0
4625.0,1.0987,2,4.5,34.0
0.0,0.7605,0,3.99,37.73293242017198
3476.95,0.8321,2,3.75,44.0
3105.0,-0.1226,3,3.375,36.0
9364.0,0.324,0,3.75,38.0
1250.0,0.6406,2,3.75,38.0
6154.38,0.3087,0,3.75,36.0
13390.95,0.4407,0,3.875,42.0
3321.81,0.5842,0,4.125,39.0
2596.45,0.4416556604868295,2,3.99,26.0
0.0,-0.1119,3,3.875,37.73293242017198
2535.34,1.2831,3,4.625,29.0
2596.45,0.4416556604868295,2,3.99,45.0
0.0,1.0759,2,3.99,56.0
4072.23,0.5517,2,3.99,21.0
1575.0,0.0529,3,4.5,30.0
2596.45,0.4416556604868295,3,3.99,47.0
3350.0,0.3025,2,3.875,6.0
2596.45,0.4416556604868295,3,3.99,21.0
0.0,0.3095,2,3.99,49.0
2596.45,0.4416556604868295,2,3.99,43.0
9154.0,1.3054,0,4.75,42.0
2596.45,0.4416556604868295,3,3.99,38.0
2953.78,0.8467,2,4.375,30.0
4252.19,0.8993,0,3.75,44.0
5850.0,-0.0547,3,4.25,36.0
1894.76,-0.1796,0,4.125,49.0
3186.53,-0.0398,3,3.99,20.0
0.0,-0.6295,0,3.75,34.0
2414.72,1.3014,0,3.49,47.0
3258.43,0.6428,3,3.75,35.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2596.45,0.4416556604868295,1,3.99,37.73293242017198
4122.37,0.4912,3,3.99,13.0
6500.0,0.4804,0,4.5,47.0
5031.25,0.666,3,4.5,33.0
2967.5,0.0901,3,3.99,41.0
0.0,0.347,2,3.875,42.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
5049.88,1.5138,2,4.75,54.0
2596.45,0.4416556604868295,3,3.99,42.0
5510.5,0.2123,0,4.375,37.0
10422.13,0.1332,2,3.75,24.0
2596.45,0.4416556604868295,3,3.99,54.0
0.0,1.411,2,5.125,45.0
5925.0,0.2523,3,3.75,40.0
0.0,1.0904,3,3.75,54.0
828.75,1.0041,0,4.99,43.0
4575.0,0.0526,3,3.75,17.0
1477.5,0.2908,0,3.99,41.0
2596.45,0.4416556604868295,0,3.99,35.0
1975.2,-0.1713,2,3.75,24.0
40.81,1.0527,0,4.5,40.0
6453.5,1.2934,3,4.875,43.0
3791.97,-0.1055,0,3.5,48.0
8050.0,0.4369,2,4.25,41.0
2596.45,0.4416556604868295,3,3.99,44.0
2596.45,0.4416556604868295,2,3.99,45.0
0.0,0.1212,3,3.875,40.0
1544.4,-0.4542,0,3.625,58.0
8562.5,-0.0013,2,3.5,30.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2596.45,0.4416556604868295,0,3.99,40.0
2596.45,0.4416556604868295,3,3.99,57.0
3421.25,0.568,2,4.99,42.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
12703.75,1.4577,3,4.875,40.0
0.0,-0.4749,3,3.625,61.0
3215.0,0.5983,0,4.5,21.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2596.45,0.4416556604868295,0,3.99,48.0
2055.8,-0.0362,0,4.25,38.0
2596.45,0.4416556604868295,0,3.99,57.0
1817.5,1.1925,0,3.99,38.0
1499.3,0.1108,3,4.5,30.0
1675.0,0.979,2,4.5,33.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
7425.0,0.5973,3,4.25,27.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
3739.22,-0.3942,0,3.25,37.73293242017198
6472.64,-0.2428,2,3.875,29.0
0.0,-0.4878,3,3.5,37.73293242017198
2596.45,0.4692,0,4.125,21.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2596.45,0.4416556604868295,0,3.99,46.0
5712.5,0.5783,0,4.125,24.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2596.45,0.4416556604868295,1,3.99,37.73293242017198
8237.0,0.0681,3,3.375,38.0
0.0,0.3048,3,3.99,34.0
0.0,0.7383,3,4.75,44.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2434.75,0.8456,0,4.875,47.0
1575.3,-0.148,0,4.25,45.0
0.0,-0.1834,0,3.375,34.0
6585.0,-0.1683,3,3.5,46.0
2348.76,-0.2323,3,3.5,22.0
2013.09,0.6879,3,3.75,40.0
6158.5,0.3587,3,4.25,31.0
8650.0,0.3028,0,3.875,41.0
5769.35,-0.0238,3,4.18,49.0
0.0,0.3177,0,4.5,38.0
5972.81,0.5854,0,4.5,39.0
2596.45,0.4416556604868295,3,3.99,41.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2397.25,0.7188,0,4.125,52.0
3712.81,0.9104,3,3.5,36.0
243.99,-0.0962,3,3.375,48.0
601.13,0.1445,2,4.375,40.0
3500.0,0.5675,2,3.99,42.0
1150.0,1.0018,0,4.5,41.0
1648.36,0.5536,2,4.25,42.0
4809.43,0.3022,0,3.99,45.0
8234.0,0.3977,0,4.56,44.0
301.6,0.4227,0,3.625,27.0
2596.45,0.4416556604868295,3,3.99,23.0
6847.38,0.1809,0,3.375,33.0
2596.45,0.3111,3,3.625,41.0
0.0,0.1175,2,4.125,20.0
6878.0,0.6938,0,4.56,36.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
0.0,-0.151,0,3.875,43.0
8315.0,0.1166,2,3.375,32.0
0.0,0.2875,2,3.99,37.73293242017198
0.0,0.5125,3,3.375,37.73293242017198
1768.0,1.0379,3,4.99,45.0
1940.0,0.467,2,4.875,31.0
2354.25,-0.2253,0,3.375,22.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2297.0,0.093,0,3.625,20.0
500.0,-0.379,3,3.375,38.0
1178.85,1.7236,3,4.99,43.0
8882.0,0.1812,3,2.99,34.0
2596.45,0.4416556604868295,0,3.99,34.0
2596.45,0.4416556604868295,3,3.99,53.0
0.0,-0.1273,3,4.25,38.0
2596.45,0.4416556604868295,3,3.99,38.0
0.0,-0.243,2,3.375,51.0
2596.45,0.4416556604868295,2,3.99,20.0
5601.94,1.4331,2,4.75,20.0
4254.0,0.7764,0,5.125,42.0
4652.75,0.0254,3,4.125,20.0
2596.45,0.4416556604868295,3,3.99,57.0
0.0,0.5081,3,3.99,34.0
499.97,0.4416556604868295,1,4.375,37.73293242017198
31.05,0.6201,3,4.5,49.0
0.0,0.1153,2,3.99,38.0
1150.0,1.1148,0,4.75,5.0
3753.0,-0.03,0,3.5,20.0
944.0,0.345,2,3.99,21.0
2596.45,0.4138,3,3.5,37.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
11035.0,0.2561,2,3.875,49.0
4250.0,0.8116,3,3.75,22.0
1295.0,-0.002,0,3.125,31.0
2007.5,0.271,0,3.99,32.0
0.0,-0.1244,0,4.18,43.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
3271.75,0.7593,2,3.99,42.0
5527.4,0.1656,2,3.75,28.0
0.0,0.1133,0,3.99,39.0
0.0,1.2925,2,3.99,37.73293242017198
0.0,0.2926,3,4.0,30.0
3208.84,1.2223,3,4.5,44.0
4625.0,1.4478,2,4.75,42.0
1235.0,0.025,3,4.0,42.0
2622.9,-0.0325,0,3.375,41.0
3065.0,0.8772,0,4.5,42.0
4595.81,0.6031,3,3.99,31.0
5502.5,0.2309,0,3.625,44.0
2855.0,-0.4668,3,2.875,48.0
0.0,-0.2757,3,3.5,38.0
2850.83,0.643,3,3.875,48.0
2596.45,0.4416556604868295,3,3.99,59.0
14690.0,0.2746,3,3.625,44.0
5827.5,-0.5072,0,3.5,56.0
1363.23,0.0947,2,3.625,49.0
6526.81,0.2062,2,4.56,39.0
2596.45,0.592,2,5.25,43.0
2154.84,1.3765,3,4.125,46.0
0.0,1.3131,0,4.875,22.0
4203.13,1.3673,3,4.5,43.0
2221.25,1.3123,2,4.5,33.0
0.0,-0.1432,2,3.375,35.0
0.0,0.6408,0,4.99,45.0
4893.96,0.415,3,4.375,31.0
0.0,-0.1288,2,4.0,41.0
2638.0,1.3625,2,5.375,47.0
2596.45,0.4416556604868295,0,3.99,39.0
2742.0,0.93,0,3.875,43.0
2430.0,0.2083,2,3.625,26.0
0.0,-0.2613,0,3.5,37.73293242017198
8256.1,0.8228,0,4.375,25.0
2840.5,1.0442,3,4.75,35.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2596.45,0.4416556604868295,0,3.99,35.0
4766.08,0.495,0,3.25,22.0
576.14,0.4476,0,3.125,56.0
0.0,0.3602,2,4.625,40.0
2596.45,0.4416556604868295,0,3.99,37.0
7530.75,1.0945,2,3.99,40.0
4261.6,0.8644,3,3.75,35.0
139.25,-0.3561,2,3.375,37.73293242017198
2414.96,1.5756,2,3.5,31.0
3879.14,0.5078,2,3.5,48.0
3900.0,0.1024,3,3.75,40.0
1030.92,0.9901,2,4.625,43.0
5611.75,0.1607,3,3.625,30.0
3698.1,1.4777,3,3.99,48.0
4824.21,-0.0568,2,3.375,38.0
3406.72,0.4883,3,4.125,31.0
4055.63,1.006,0,5.125,43.0
3168.25,1.4536,3,5.25,42.0
0.0,1.1547,3,4.375,35.0
0.0,0.1206,3,4.5,42.0
1343.9,1.0567,3,5.125,34.0
0.0,0.192,2,3.99,37.0
1115.16,0.0728,3,4.125,46.0
2178.05,-0.1239,3,3.25,47.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2596.45,0.4416556604868295,3,3.99,25.0
295.0,-0.3094,2,3.5,48.0
2596.45,0.0398,3,4.125,31.0
2150.0,0.642,2,4.56,49.0
0.0,0.3431,3,3.375,39.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
0.0,0.0488,3,3.75,39.0
2596.45,0.4416556604868295,0,3.99,37.73293242017198
2596.45,0.4416556604868295,2,3.99,34.0
832.09,1.1456,2,5.375,27.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
0.0,0.8289,0,3.75,38.0
1185.5,0.141,3,3.875,40.0
4050.0,0.714,0,4.375,31.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
883.46,0.5001,0,4.5,48.0
5375.0,0.3113,2,3.99,49.0
3647.81,0.7205,2,3.875,42.0
0.0,-0.278,0,3.75,40.0
3753.91,0.352,0,4.75,47.0
1365.24,0.2041,0,3.875,49.0
5106.0,0.379,2,4.5,37.0
2596.45,0.322,3,5.25,46.0
2692.99,0.2445,3,3.625,44.0
2596.45,0.4416556604868295,0,3.99,44.0
2596.45,0.4416556604868295,0,3.99,37.73293242017198
2596.45,0.4416556604868295,3,3.99,29.0
2596.45,0.4416556604868295,3,3.99,59.0
600.0,0.2109,3,3.875,42.0
1250.0,0.6017,2,3.99,35.0
0.0,0.4869,3,3.5,37.73293242017198
7665.25,0.2631,0,4.5,23.0
726.65,1.4697,3,3.99,51.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
1485.38,0.3932,0,4.25,49.0
1968.86,-0.0792,3,4.18,34.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
262.65,0.0714,2,3.625,31.0
2596.45,0.4416556604868295,0,3.99,37.0
2052.28,1.4893,3,4.875,55.0
0.0,0.3743,3,4.56,41.0
1881.75,1.3171,2,4.5,46.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
7575.51,0.0328,3,3.69,8.0
5326.78,-0.5033,0,3.25,37.73293242017198
15960.0,0.1704,0,3.375,32.0
1189.95,0.4416556604868295,1,4.25,37.73293242017198
2596.45,0.4416556604868295,3,3.99,26.0
0.0,0.6956,3,4.5,37.0
2139.53,0.8109,0,3.99,37.0
342.0,0.0794,2,3.625,31.0
0.0,0.1215,3,3.875,43.0
2596.45,0.4416556604868295,3,3.99,37.0
3770.3,0.2914,2,4.0,23.0
5940.13,-0.0746,2,3.625,39.0
0.0,0.3973,3,4.375,49.0
6549.45,0.3305,2,3.99,20.0
1283.25,0.4168,3,4.25,35.0
7217.5,0.1801,0,3.5,48.0
5551.56,0.7375,2,4.25,43.0
2596.45,0.4416556604868295,3,3.99,23.0
4364.6,-0.25,2,3.375,38.0
2596.45,0.4416556604868295,0,3.99,8.0
0.0,0.0217,3,3.5,42.0
1994.6,0.4086,2,3.99,33.0
10794.57,0.1331,2,2.99,39.0
11334.5,-0.262,3,3.25,54.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
10176.41,0.2724,3,2.99,47.0
2955.5,0.8741,2,3.625,49.0
2636.13,0.4186,3,4.5,42.0
3000.0,0.1133,0,3.625,24.0
2596.45,0.3907,2,4.0,46.0
0.0,0.0455,0,4.375,31.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
0.0,0.3783,3,4.5,37.0
864.88,1.2824,2,4.375,45.0
305.84,-0.0412,0,3.75,31.0
3180.0,-0.1853,3,3.5,39.0
4843.5,0.7811,2,4.25,33.0
3695.76,-0.1146,0,4.0,44.0
2596.45,0.4416556604868295,0,3.99,59.0
3850.0,0.2822,0,3.75,25.0
3937.5,0.2817,0,3.875,38.0
0.0,0.0203,3,3.875,31.0
5020.0,0.052,0,4.5,49.0
2596.45,0.4416556604868295,0,3.99,46.0
2596.45,0.4416556604868295,0,3.99,13.0
4722.83,0.0629,0,3.625,41.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
4229.13,0.7465,2,4.99,47.0
2596.45,0.4416556604868295,3,3.99,37.0
2596.45,0.4416556604868295,0,3.99,37.73293242017198
980.32,-0.1848,2,3.56,26.0
2170.0,0.9977,2,4.875,20.0
0.0,0.6239,3,4.5,46.0
831.72,0.5993,0,4.99,21.0
5027.5,0.548,2,4.875,46.0
18547.5,0.5615,2,3.99,48.0
3380.0,-0.269,0,3.75,23.0
3393.0,-0.4963,0,3.25,47.0
0.0,0.2034,3,3.875,49.0
3807.3,-0.2017,3,3.25,20.0
2596.45,0.4416556604868295,0,3.99,32.0
2596.45,0.4416556604868295,3,3.99,38.0
12637.28,0.2356,0,3.75,44.0
2596.45,0.4416556604868295,0,3.99,38.0
2596.45,0.4416556604868295,3,3.99,37.73293242017198
2596.45,0.4416556604868295,1,3.99,37.73293242017198
4305.67,0.6986,3,4.875,47.0
0.0,1.0048,2,4.56,37.0
0.0,1.193,3,4.25,43.0
4642.5,0.3546,2,3.875,24.0
2196.22,0.1064,0,4.18,45.0
2596.45,0.4416556604868295,3,3.99,38.0
2596.45,0.4416556604868295,3,3.99,58.0
0.0,0.1374,3,4.375,48.0
2596.45,0.4416556604868295,3,3.99,43.0
5382.0,0.5155,0,4.5,37.0
803.8,0.0304,2,3.875,40.0
0.0,-0.2407,0,3.375,58.0
2596.45,1.212,2,6.24,48.0
3262.5,0.2778,0,3.875,23.0
3094.78,0.3423,0,3.625,42.0
1296.97,0.3599,0,4.125,36.0
2596.45,0.4416556604868295,3,3.99,44.0
2596.45,0.4416556604868295,3,3.99,47.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2596.45,0.4416556604868295,2,3.99,29.0
2177.5,0.2206,3,3.625,43.0
2596.45,0.3739,0,4.5,38.0
8450.0,0.5078,3,3.99,26.0
4050.0,1.4228,2,4.875,45.0
2596.45,0.4416556604868295,3,3.99,7.0
5534.09,-0.9211,0,2.75,37.73293242017198
8143.16,0.1314,0,3.75,36.0
0.0,0.0448,3,4.25,39.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2596.45,0.4416556604868295,2,3.99,16.0
0.0,0.1985,0,3.99,24.0
2645.0,1.2684,0,4.75,40.0
2991.5,1.6463,2,4.5,49.0
2596.45,0.4416556604868295,0,3.99,37.0
1527.0,-0.1097,3,3.0,35.0
1578.5,-0.046,3,3.875,31.0
1623.82,0.0581,2,3.625,49.0
2596.45,0.4416556604868295,2,3.99,48.0
7176.8,0.3274,3,3.75,41.0
0.0,0.3713,2,3.49,48.0
2596.45,0.4416556604868295,2,3.99,48.0
3436.25,0.3701,3,4.5,39.0
2224.25,0.6271,3,4.125,44.0
450.0,0.1258,3,4.125,32.0
0.0,-0.1372,0,3.625,43.0
3883.48,0.721,0,3.99,16.0
1995.0,-0.081,0,3.5,23.0
125.51,1.0877,2,4.99,41.0
4899.63,0.4663,3,3.5,36.0
2306.74,1.161,0,3.99,23.0
11325.9,0.5076,3,3.99,41.0
5765.39,0.3346,3,3.875,55.0
5670.0,0.7069,0,4.125,47.0
2782.76,0.4308,0,3.99,26.0
2596.45,1.242,3,5.49,43.0
2312.41,-0.0246,2,4.375,36.0
9900.0,0.5178,3,4.75,37.0
2596.45,0.4416556604868295,2,3.99,11.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
10711.69,0.2911,0,3.99,18.0
5443.86,0.982,2,4.375,30.0
6997.5,0.0095,0,3.99,42.0
4133.0,1.0179,3,4.5,22.0
2343.84,1.2597,2,4.5,40.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
1150.0,0.233,0,4.75,32.0
2561.81,0.6032,2,4.75,55.0
2596.45,-0.0503,3,3.525,46.0
593.39,0.3813,0,3.875,36.0
0.0,-0.188,3,3.5,45.0
607.28,1.3221,3,4.99,47.0
0.0,1.0157,3,4.75,32.0
4048.0,1.3373,2,4.99,36.0
836.37,0.1661,3,4.56,17.0
3975.25,0.9053,2,3.5,31.0
3060.89,0.7493,3,4.125,30.0
2516.45,0.6628,2,4.125,48.0
1150.0,0.914,2,4.99,49.0
2341.52,0.953,2,4.5,42.0
7237.5,0.9186,2,3.49,32.0
1150.0,0.0657,0,4.5,44.0
2688.24,1.2081,0,4.625,38.0
3270.0,-0.3546,0,3.25,28.0
2870.0,0.7295,3,4.375,40.0
795.0,0.726,0,5.25,33.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
0.0,-0.038,3,3.75,36.0
4715.0,0.2837,0,3.99,47.0
2596.45,0.4416556604868295,2,3.99,41.0
7404.45,0.5181,3,3.99,37.0
16187.28,0.0072,3,3.375,46.0
0.0,0.0269,2,3.625,47.0
2596.45,0.4416556604868295,3,3.99,45.0
1250.0,0.3309,0,3.875,44.0
7268.75,1.1063,3,4.5,28.0
0.0,0.2856,0,4.75,29.0
3297.43,-0.7605,3,3.0,37.73293242017198
2596.45,0.4416556604868295,0,3.99,46.0
14820.0,0.8173,3,3.75,31.0
0.0,0.3558,3,4.0,41.0
2596.45,0.4416556604868295,2,3.99,53.0
1937.5,0.0968,3,4.375,39.0
2596.45,0.4416556604868295,0,3.99,47.0
3421.63,1.2176,0,4.5,41.0
0.0,-0.098,2,3.69,33.0
2266.45,1.404,0,5.25,33.0
0.0,0.2038,2,3.125,37.73293242017198
5130.0,0.5752,3,3.75,40.0
4283.19,0.2236,2,3.125,30.0
2596.45,1.4528,2,5.625,41.0
10534.61,-0.1182,3,2.875,41.0
10331.19,0.6488,3,3.375,31.0
4531.0,0.2805,2,3.5,45.0
5524.25,-0.4937,2,3.0,37.73293242017198
2596.45,0.4416556604868295,2,3.99,39.0
2319.0,1.3849,2,5.25,21.0
0.0,0.6525,2,4.875,30.0
7511.21,0.1466,3,3.5,46.0
6400.0,0.4577,3,4.0,49.0
2596.45,0.4416556604868295,0,3.99,33.0
370.95,0.0735,0,3.75,36.0
0.0,-0.6037,3,3.125,37.73293242017198
2596.45,0.4416556604868295,2,3.99,47.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
9430.0,0.1063,2,3.69,30.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
1370.0,0.4301,0,4.125,28.0
950.0,0.442,3,4.75,30.0
10022.5,0.3684,2,3.25,36.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
3730.0,0.5456,2,4.25,41.0
0.0,-0.148,3,3.5,30.0
5091.2,-0.0861,0,3.375,37.0
1171.25,0.6809,2,4.875,45.0
5218.5,0.2018,3,2.99,34.0
3970.0,0.7094,3,4.25,46.0
900.0,1.1251,0,4.625,47.0
6081.76,0.0836,0,3.69,11.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
6494.15,1.1902,3,3.75,37.0
3623.8,-0.2465,2,3.375,36.0
1964.3,0.2273,3,4.625,45.0
7212.89,0.0659,0,3.625,38.0
2897.98,0.6669,0,3.99,40.0
2080.0,0.9072,3,3.99,38.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
411.17,0.0741,2,3.875,48.0
4401.25,0.8419,0,4.625,57.0
2596.45,0.4416556604868295,3,3.99,57.0
2900.0,0.1821,2,3.125,22.0
5190.0,0.5213,3,4.625,44.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
6078.13,0.4445,0,4.25,49.0
3768.78,1.1746,2,3.875,39.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
0.0,-0.4171,3,2.625,30.0
2874.33,1.1138,2,3.99,46.0
6616.73,0.8756,0,4.375,51.0
0.0,1.2587,3,4.125,37.73293242017198
2596.45,0.4416556604868295,1,3.99,37.73293242017198
0.0,0.1249,3,4.25,36.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
6660.0,1.1096,3,4.5,40.0
9932.5,0.3502,3,3.875,46.0
15.08,-0.5724,3,2.99,32.0
0.0,-0.263,2,3.875,37.73293242017198
5862.43,-0.423,0,3.375,36.0
5494.45,-0.1274,3,3.625,37.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2982.84,-0.7414,2,2.875,45.0
9239.78,1.2168,0,4.125,49.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
0.0,1.0902,0,4.56,30.0
2594.77,0.1095,0,3.5,36.0
2596.45,1.542,2,5.99,38.0
0.0,0.0301,0,4.375,44.0
3153.29,0.558,3,3.5,52.0
1120.91,1.9403,0,5.375,41.0
4706.05,0.4264,0,3.99,21.0
0.0,0.2195,2,3.69,37.0
1195.65,-0.0353,0,3.125,34.0
3048.0,1.2663,2,4.25,34.0
1935.0,0.4363,2,4.5,49.0
1803.54,0.5657,3,3.99,30.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2596.45,0.9576,0,3.99,37.73293242017198
0.0,0.2853,0,4.75,41.0
2596.45,0.4416556604868295,3,3.99,39.0
2596.45,-0.7192,0,3.0,37.73293242017198
2045.0,0.721,2,3.875,33.0
7355.0,1.075,0,4.99,36.0
619.83,0.2583,3,4.25,49.0
0.0,0.3749,0,3.875,45.0
9200.0,0.533,0,3.99,25.0
3998.0,0.4144,2,3.99,40.0
1000.59,0.8553,3,4.5,36.0
0.0,-0.0435,3,3.75,47.0
0.0,-0.4783,3,2.875,37.0
5130.71,0.7599,0,3.625,38.0
2596.45,0.4416556604868295,3,3.99,38.0
1259.4,0.3245,0,3.875,41.0
0.0,0.7582,3,3.49,37.73293242017198
0.0,-0.0209,2,3.625,34.0
6524.9,0.6258,2,3.99,40.0
2596.45,0.1596,0,3.125,23.0
0.0,1.1029,3,3.625,37.73293242017198
1422.8,0.205,3,4.75,32.0
2596.45,0.4416556604868295,0,3.99,28.0
1846.84,-0.316,0,3.25,37.0
750.0,0.3566,2,4.375,35.0
3011.85,0.5374,3,3.99,32.0
2596.45,0.4416556604868295,2,3.99,36.0
3573.35,0.3366,2,3.5,31.0
2596.45,0.4416556604868295,3,3.99,33.0
4450.0,-0.128,3,4.125,31.0
3389.83,1.1014,2,3.99,40.0
4092.5,0.7459,2,4.5,40.0
0.0,0.2238,0,3.875,36.0
2596.45,0.4416556604868295,3,3.99,42.0
2000.0,0.6183,3,3.375,46.0
2596.45,0.4416556604868295,0,3.99,37.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2001.5,0.673,3,3.75,40.0
1363.0,0.5993,3,4.99,38.0
0.0,0.0879,0,3.875,32.0
2596.45,0.4416556604868295,1,3.99,37.73293242017198
2596.45,0.4416556604868295,3,3.99,56.0
2274.0,0.9853,3,4.375,43.0
3604.7,1.4398,0,5.625,41.0
2596.45,0.4416556604868295,2,3.99,44.0
0.0,0.007,3,3.625,25.0
2596.45,0.4416556604868295,0,3.99,38.0
2091.6,1.4648,3,5.125,40.0
2596.45,0.4416556604868295,3,3.99,53.0
0.0,0.1783,0,2.99,37.73293242017198
2596.45,0.4416556604868295,1,3.99,37.73293242017198
1129.2,0.1063,2,3.25,31.0
4663.95,0.0897,0,3.625,9.0
2596.45,0.4416556604868295,0,3.99,40.0
2596.45,0.4416556604868295,2,3.99,51.0
2175.0,0.2019,2,3.5,60.0
2596.45,0.2428,2,4.375,38.0
2596.45,0.4416556604868295,0,3.99,20.0
3343.4,0.0945,2,3.375,33.0
2596.45,0.4416556604868295,2,3.99,37.73293242017198
4449.29,-0.0715,2,3.375,37.0
4739.19,0.1673,0,4.625,28.0
2596.45,0.4416556604868295,0,3.99,58.0
0.0,-0.0099,0,3.75,37.73293242017198
